imdbid,title,id,year,rating
1872818,Liberal Arts,6664,2012,1
1928335,Kill &#39;em All,6005,2012,1
1545106,Vamps,7083,2012,3
2205697,Stuck in Love,6075,2012,3
2147319,Heruta sukeruta,6803,2012,3
2592512,"Happy Caterpillars, The",7543,2012,1
1276419,A Royal Affair,6850,2012,3
2190367,Neighboring Sounds,6181,2012,3
0455323,Being Flynn,6203,2012,1
1602472,2 Days in New York,4101,2012,3
1701215,Future Weather,3733,2012,3
2446108,Monster High: Ghoul&#39;s Rule,4105,2012,3
1918806,Entrance,5212,2012,3
1845849,Price Check,3743,2012,3
1915581,Magic Mike,3385,2012,3
1707386,Les Miserables,3749,2012,3
0975645,Hitchcock,3754,2012,2
1615065,Savages,3397,2012,3
2347569,Frances Ha,4136,2012,3
2523692,Decay,5240,2012,3
1758575,Blue Like Jazz,4881,2012,3
2112131,Dabangg 2,3778,2012,1
1601913,"Grey, The",3024,2012,0
2435166,White Alligator,5610,2012,3
1397280,Taken 2,3790,2012,2
1706593,Chronicle,3037,2012,1
2243621,Snow Queen,5264,2012,3
2023690,Sightseers,3794,2012,3
1345836,"Dark Knight Rises, The",3437,2012,1
1874789,Supporting Characters,4538,2012,2
2258337,Eega,3809,2012,2
1800741,Step Up Revolution,3445,2012,3
1995341,It&#39;s a Disaster,4551,2012,3
1045658,Silver Linings Playbook,3818,2012,3
1298649,"Watch, The",3453,2012,2
1848902,Game Change,3823,2012,3
2243973,Hannibal,4190,2012,3
2313197,"Batman: The Dark Knight Returns, part 1",3835,2012,3
1194173,"Bourne Legacy, The",3469,2012,3
1655460,Wanderlust,3473,2012,3
1996264,"For a Good Time, Call...",3477,2012,3
1480656,Cosmopolis,3481,2012,1
1212450,Lawless,3485,2012,1
1656190,Safe,3869,2012,1
1547234,Premium Rush,3497,2012,3
1713476,"Bay, The",4976,2012,1
1392170,"Hunger Games, The",3138,2012,3
2077851,Sleepwalk With Me,3521,2012,2
1954780,Rise of the Animals,3894,2012,3
1646987,Wrath of the Titans,3150,2012,1
1907668,Flight,3907,2012,3
1839492,Ruby Sparks,3538,2012,3
1817676,Girl in Progress,4276,2012,3
1829012,Passion,4280,2012,3
1430626,"Pirates! Band of Misfits, The",3167,2012,1
2185503,Snackbar,3171,2012,1
2107835,"Skinny, The",3178,2012,3
1276104,Looper,3562,2012,1
1496422,"Paperboy, The",4663,2012,3
1978480,Mosquita y Mari,3940,2012,3
1748260,Tiger Eyes,5759,2012,3
2106739,Gayby,3574,2012,3
1822302,Sassy Pants,4314,2012,3
1844025,Sadako 3D,5407,2012,3
2245195,"History of Future Folk, The",5054,2012,2
1981677,Pitch Perfect,3578,2012,3
0848228,"Avengers, The",3205,2012,1
0860907,Evangelion: 3.0 You Can (Not) Redo,4318,2012,3
1996310,Lore,3953,2012,3
1195478,"Five-Year Engagement, The",3209,2012,3
1142977,Frankenweenie,3587,2012,0
2107648,Ahi va el diablo,5066,2012,3
0837562,Hotel Transylvania,3591,2012,3
1524137,Contraband,3979,2012,3
2008562,Le grand soir,3983,2012,1
1995304,Fat Kid Rules the World,5086,2012,0
2328749,Steel Magnolias,5098,2012,3
1658837,"Tall Man, The",3624,2012,3
1024648,Argo,3633,2012,3
0938330,Silent Hill: Revelation 3D,3638,2012,3
2140203,Okami kodomo no ame to yuki,4744,2012,3
2063781,Smashed,3653,2012,3
1991245,Chernobyl Diaries,3287,2012,1
0763831,A Thousand Words,5492,2012,2
1783732,John Dies at the End,4432,2012,1
1876451,Sparkle,3709,2012,3
2106476,Jagten,4081,2012,2
2396701,"Haunting of Whaley House, The",4818,2012,3
2024519,"Broken Circle Breakdown, The",4085,2012,3
1748122,Moonrise Kingdom,3348,2012,3
1954701,Oh Boy,4093,2012,1
1821480,Kahaani,3729,2012,3
2576852,"Tale of The Princess Kaguya, The",5896,2013,3
0884726,Legends of Oz: Dorothy&#39;s Return,5917,2013,3
2866360,Coherence,6686,2013,3
1647413,Vino Veritas,7783,2013,3
3521332,rastres de s&aacute;ndal,5992,2013,3
1385956,Particle Fever,6004,2013,3
2042583,La jaula de oro,6734,2013,0
1966566,Stalingrad,6750,2013,1
2379082,Monster Pies,7137,2013,2
2831440,Ronny,7141,2013,0
3252208,"Vivian Maier Mystery, The",6082,2013,3
2401715,"Devil&#39;s Violinist, The",6086,2013,3
3074732,Hross i oss,6100,2013,3
1817287,Is the Man Who Is Tall Happy?,6483,2013,0
3306776,Bayonetta: Bloody Fate,7204,2013,3
2207050,Bicycling with Moli&egrave;re,6138,2013,2
2992146,Young Detective Dee: Rise of the Sea Dragon,6142,2013,2
2085957,Kill for Me,5809,2013,3
1650554,Kick-Ass 2,4470,2013,3
2083355,"Best Man Holiday, The",5215,2013,3
2969656,Gam-si-ja-deul,4855,2013,3
2179116,"Kings of Summer, The",5576,2013,2
2617828,Freier Fall,4125,2013,1
2543508,Life Inside Out,5587,2013,3
0481499,"Croods, The",4133,2013,3
2312390,"Gamers: Hands of Fate, The",4508,2013,3
1322269,August: Osage County,4880,2013,3
1462900,"Grandmaster, The",4156,2013,1
2167266,Tracks,5622,2013,3
1854564,Percy Jackson: Sea of Monsters,4906,2013,3
1480295,Killing Season,4537,2013,1
2981768,Patema Inverted,5626,2013,0
1206543,Out of the Furnace,4910,2013,1
1160996,"Colony, The",4542,2013,1
2527186,All Cheerleaders Die,5630,2013,3
1951261,"Hangover part 3, The",4181,2013,2
2094762,And Now a Word from Our Sponsor,4189,2013,3
2263944,Dragon Ball Z: Battle of Gods,5292,2013,3
1706620,Snowpiercer,5296,2013,3
1869416,Faroeste caboclo,4197,2013,3
1699755,Peeples,4205,2013,3
2309021,We Are What We Are,4948,2013,3
2944454,Riley Rewind,4953,2013,3
2234155,"Internship, The",4213,2013,1
1428538,Hansel &amp; Gretel: Witch Hunters,3856,2013,3
2287715,Ego,3861,2013,2
2218003,Closed Circuit,4594,2013,2
2370248,Short Term 12,4598,2013,3
1606378,A Good Day to Die Hard,4975,2013,1
1453405,Monsters University,4256,2013,1
2403419,For Elisa,4996,2013,3
1847746,"German Doctor, The",5714,2013,3
2446502,Zombie Hunter,5001,2013,3
2908228,My Little Pony: Equestria Girls,4266,2013,3
0816442,"Book Thief, The",5014,2013,3
1210819,"Lone Ranger, The",4279,2013,1
2656122,Nashorn im Galopp,5374,2013,0
2401711,O Tempo e o Vento,4642,2013,3
2315200,"Les garcons et Guillaume, a table!",5022,2013,1
2457282,Madoka Magica: Rebellion Story,5026,2013,3
2024544,12 Years a Slave,5033,2013,3
1700845,"Invisible Woman, The",5746,2013,3
2234222,Orphan Black,5037,2013,3
1821549,Nebraska,4658,2013,3
2234261,"Love Punch, The",5754,2013,3
2243389,I&#39;m So Excited,4305,2013,2
1483324,At Middleton,5758,2013,3
2334879,White House Down,4309,2013,2
1979320,Rush,5061,2013,1
1623205,Oz the Great and Powerful,3961,2013,3
1663662,Pacific Rim,4334,2013,1
1813609,A Haunting at Silver Falls,4701,2013,3
2101341,Dead Man Down,3978,2013,3
3183630,"Boy and the World, The",5085,2013,0
1837703,"Fifth Estate, The",4714,2013,1
2369396,Bounty Killer,5097,2013,3
1985019,Austenland,5106,2013,3
1602613,Only God Forgives,4367,2013,3
1985966,Cloudy with a Chance of Meatballs 2,5110,2013,3
2201221,Some Girl(s),5114,2013,1
3066242,RWBY,4739,2013,3
1814621,Admission,4012,2013,3
2147728,I Used to Be Darker,4743,2013,3
1869716,"East, The",4017,2013,3
2302755,Olympus Has Fallen,4021,2013,1
2450186,V/H/S/2,5126,2013,3
1924429,Trance,4025,2013,0
1657510,Gimme Shelter,5131,2013,1
1981115,Thor: The Dark World,4756,2013,3
1821694,Red 2,4393,2013,3
2352488,Interior. Leather Bar.,5491,2013,1
1545660,Knights of Badassdom,5145,2013,3
1213663,"World&#39;s End, The",4414,2013,2
1911644,"Call, The",4051,2013,3
2364949,Touchy Feely,5507,2013,3
1483013,Oblivion,4055,2013,3
1204975,Last Vegas,5161,2013,1
2106550,Mobius,4426,2013,3
2355540,Cutie and the Boxer,5169,2013,0
1758795,"To Do List, The",4431,2013,3
2334873,Blue Jasmine,4435,2013,3
2357263,Pasadena,4072,2013,3
2425486,Gloria,5177,2013,3
2103267,Perfect Mothers,4808,2013,3
2692904,Locke,5527,2013,0
2331143,"Soshite chichi ni naru (Like Father, Like Son)",5190,2013,3
2201251,"Hot Flashes, The",4455,2013,3
2007360,Computer Chess,4461,2013,1
2520512,Maron,6592,2013,0
2450440,"Last of Robin Hood, The",6966,2013,3
3321254,Barbie &amp; Her Sisters in a Pony Tale,5895,2013,3
1838520,"Truth About Emanuel, The",5903,2013,3
2084989,Upstream Color,6693,2013,0
1864750,"Time in Between, The",7782,2013,1
2389182,Cheap Thrills,7424,2013,1
1714206,"Spectacular Now, The",5987,2013,2
2555268,Maidentrip,6709,2013,3
1181840,Jack and the Cuckoo-Clock Heart,6377,2013,3
2316411,Enemy,6753,2013,1
2306299,Vikings,7500,2013,3
2991224,Tangerines,7533,2013,0
2508258,First Period,6458,2013,3
2083355,"Best Man Holiday, The",5788,2013,3
2524674,Wetlands,6167,2013,3
2217458,Flores Raras,5829,2013,3
2386278,Haunt,5841,2013,3
2752200,Jeune &amp; jolie,4836,2013,3
2296697,Concussion,4840,2013,3
2188560,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),4473,2013,2
2294189,"Fall, The",4477,2013,3
1935179,Mud,4115,2013,1
2294629,Frozen,4858,2013,3
2279864,Clear History,4492,2013,2
2034139,"Last Exorcism Part II, The",4132,2013,3
1723121,We&#39;re the Millers,4507,2013,3
1343092,"Great Gatsby, The",4138,2013,3
2226417,Insidious: Chapter 2,4879,2013,2
2991296,Beneath,5604,2013,0
2431286,Philomena,4888,2013,3
2495118,Yip Man: Jung gik yat jin,5613,2013,3
2187115,Pozitia copilului,4155,2013,3
1291580,Behind the Candelabra,4168,2013,1
2664258,UMMAH - Unter Freunden,4540,2013,1
1433811,Disconnect,4545,2013,2
2235902,Geography Club,5637,2013,3
0848537,Epic,4180,2013,3
2896036,Vivir es facil con los ojos cerrados,5283,2013,0
0993846,"Wolf of Wall Street, The",4922,2013,3
2054790,Michael Kohlhaas,4553,2013,1
2531258,Once Upon a Time in Vietnam,5641,2013,0
1670345,Now You See Me,4188,2013,1
1905041,Fast and Furious 6,4192,2013,3
2404463,"Heat, The",4196,2013,3
2328549,Dark Touch,5311,2013,3
2395421,Svecenikova djeca,5672,2013,1
2628260,Lost In Living,4212,2013,3
2440362,Sadako 3D 2,5676,2013,3
2140373,Saving Mr. Banks,4965,2013,3
1659338,"Numbers Station, The",4226,2013,1
2718492,Ida,5335,2013,3
2005374,"Frozen Ground, The",4609,2013,3
2580928,Mt. Zion,3883,2013,1
2255372,"Sisters Plotz, The",4261,2013,3
1714915,Only Lovers Left Alive,5000,2013,3
2303110,Jurassic Attack,3900,2013,2
2542420,White Bear,4278,2013,3
2053463,Side Effects,3913,2013,3
1392214,Prisoners,4641,2013,3
2406252,La Venus a la fourrure,5377,2013,0
1937118,Casse-tete chinois,5021,2013,3
2364841,Runner Runner,4653,2013,0
2132285,"Bling Ring, The",4296,2013,3
2545118,Blackfish,5389,2013,3
1690953,Despicable Me 2,4300,2013,3
1171222,Baggage Claim,4661,2013,3
2258858,Wadjda,4304,2013,3
1351685,Jack the Giant Slayer,3955,2013,0
2395417,Still Life,5076,2013,1
2278871,Blue Is the Warmest Color,4704,2013,3
2429414,Hannas Reise,5096,2013,3
2404461,Le Pass&eacute;,5105,2013,3
2017561,Xi you xiang mo pian (Journey to the West),5457,2013,2
1457767,"Conjuring, The",4370,2013,3
2829458,Kyss meg for faen i helvete,5113,2013,3
1860353,Turbo,4375,2013,3
2343371,Amiche da morire,4379,2013,3
2382009,Nymphomaniac: Volume 2,5121,2013,3
2247432,Go for Sisters,4751,2013,3
1430132,"Wolverine, The",4388,2013,3
2599226,An Easter Bunny Puppy,5478,2013,3
1288558,Evil Dead,4024,2013,3
2388759,Love &amp; Air Sex,5140,2013,3
1767354,Odd Thomas,5490,2013,3
2404738,Witching and Bitching,4768,2013,3
2224073,Best Friends Forever,5156,2013,3
0453562,42,4054,2013,2
2018086,Camille Claudel 1915,4788,2013,3
1785612,"Punk Singer, The",5518,2013,3
2881698,Skinwalker Ranch,4803,2013,0
1674047,Birdemic 2: The Resurrection,5176,2013,3
2479800,Palo Alto,5526,2013,3
2345567,Haunter,5180,2013,3
1509788,Ass Backwards,4816,2013,3
1272878,2 Guns,4450,2013,1
1858481,Last Passenger,5193,2013,3
1535108,Elysium,4460,2013,3
2852460,Bends,5853,2013,3
3122122,"Princess Twins of Legendale, The",5861,2013,3
1816608,Another Me,5882,2013,3
3078718,"Zoran, il mio nipote scemo",6246,2013,0
2201548,A Teacher,7694,2013,3
1931602,Very Good Girls,7716,2013,3
2226519,Plush,6272,2013,3
1856010,House of Cards,7026,2013,1
1817081,A Case of You,7765,2013,3
2967286,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,7400,2013,3
3089388,Tim&#39;s Vermeer,6006,2013,2
2358891,La grande bellezza,6415,2013,3
3348476,Uitgesproken,7139,2013,1
2796584,Lost Angel,7151,2013,0
2414766,Frequencies,6437,2013,3
2093270,"Returned, The",6110,2013,3
2820466,Justice League: The Flashpoint Paradox,7207,2013,2
1924396,"Best Offer, The",7585,2013,1
2317225,"Machine, The",5787,2013,3
2392326,Le week-end,6145,2013,1
2334896,"Dirties, The",6559,2013,3
2770480,Remember Sunday,5845,2013,3
3100636,52 Tuesdays,5849,2013,3
2294677,In a World...,4472,2013,3
2387413,Captain Battle: Legacy War,4476,2013,3
1549920,"Last Stand, The",5570,2013,1
2415174,Moving Mountains,4853,2013,3
2388821,Zipi y Zape y el club de la canica,5225,2013,0
2350496,"Lunchbox, The",4857,2013,3
1408101,Star Trek Into Darkness,4127,2013,1
2330546,Les Reines du Ring (English: Wrestling Queens),4866,2013,3
2779318,"Day of the Doctor, The",4873,2013,3
2415464,Hansel &amp; Gretel,4878,2013,3
1572315,Texas Chainsaw 3D,4142,2013,3
1716767,"Last Keepers, The",4887,2013,3
1981107,"Young and Prodigious T.S. Spivet, The",5607,2013,3
1654523,Night Train to Lisbon,4891,2013,1
1904996,Parker,4163,2013,3
1245492,This Is the End,4167,2013,1
2349460,Grace Unplugged,5269,2013,3
2016940,Man of Tai Chi,4908,2013,3
2987732,Fack ju Gohte,5273,2013,3
0359950,"Secret Life of Walter Mitty, The",4912,2013,3
2309295,Hemlock Grove,4548,2013,3
1170358,"Hobbit: The Desolation of Smaug, The",4921,2013,3
2312718,Homefront,5640,2013,2
1894476,How I Live Now,4925,2013,3
1815862,After Earth,4191,2013,1
2359024,Blue Ruin,5653,2013,3
1980209,Pain &amp; Gain,4195,2013,1
1821641,"Congress, The",5298,2013,3
2229499,Don Jon,4568,2013,3
1321870,Gangster Squad,3836,2013,1
2250234,Dragon Lore: Curse of the Shadow,4203,2013,1
2265534,"Lifeguard, The",5322,2013,3
2184339,"Purge, The",4225,2013,3
2865802,Zum Geburtstag,4604,2013,2
0770828,Man of Steel,4238,2013,3
2375574,A Field in England,4608,2013,0
2024432,Identity Thief,3886,2013,2
0816711,World War Z,4259,2013,3
2776074,Ang&eacute;lique,5354,2013,3
2265398,Drinking Buddies,4624,2013,3
1311071,Kill Your Darlings,5362,2013,1
2165859,In Fear,5732,2013,0
1682180,Stoker,4281,2013,3
2289538,Elle s&#39;en va,5376,2013,3
2298416,Suzanne,5020,2013,3
2378281,Instructions Not Included,4652,2013,3
2338864,Finsterworld,4656,2013,1
0790636,Dallas Buyers Club,4660,2013,3
2281159,Contracted,5400,2013,3
2511190,A Talking Cat!?!,3942,2013,3
2051879,Europa Report,4324,2013,3
1211956,Escape Plan,4689,2013,2
1937390,Nymphomaniac: Volume 1,5067,2013,3
2258345,Fading Gigolo,5428,2013,2
1932718,Thanks for Sharing,5079,2013,2
2194499,About Time,4707,2013,3
1766175,Trap for Cinderella,5436,2013,3
2169322,Finding Mr. Right,5448,2013,1
2724064,Sharknado,4365,2013,3
1982177,Exit Marrakech,4733,2013,2
1821426,Family Weekend,4369,2013,3
2170299,Bad Words,5460,2013,2
2380331,Words and Pictures,5464,2013,3
0790736,R.I.P.D.,4382,2013,1
1583421,G.I. Joe: Retaliation,4019,2013,3
2081194,Hansel and Gretel Get Baked,4387,2013,3
1517260,"Host, The",4023,2013,3
2481198,Sunshine on Leith,4759,2013,3
2017020,"Smurfs 2, The",4416,2013,3
1727388,"Way Way Back, The",4420,2013,3
1321511,Oldboy,5167,2013,2
1684233,Welcome to the Punch,4433,2013,1
191181,"Immigrant, The",5525,2013,3
2582008,Meine Schwestern,5188,2013,3
2140577,"Pretty One, The",5542,2013,3
1300854,Iron Man 3,4090,2013,3
1691917,Planes,4463,2013,1
2193185,Rewind,6570,2013,1
1667355,3096 Tage,6940,2013,3
2230358,Curse of Chucky,6232,2013,3
1528071,Horns,5893,2013,3
2325989,Teen Beach Movie,6647,2013,3
0469021,Alan Partridge: Alpha Papa,7731,2013,3
2964334,138 segons. L&#39;enigma Girones,7050,2013,1
1067765,Adult World,6699,2013,3
2991316,Future Shift,5985,2013,3
2202928,Down River,5989,2013,3
2351098,A Picture of You,6727,2013,3
2407574,My mad fat diary,7452,2013,3
2795478,Wastelands,7150,2013,0
1486834,What If,6083,2013,2
1922679,Open Road,6130,2013,3
2304426,"Selfish Giant, The",6892,2013,1
2084093,Ashley,5822,2013,3
1698648,Girl Most Likely,4471,2013,3
1951264,"Hunger Games: Catching Fire, The",4851,2013,3
2195548,Prince Avalanche,4488,2013,0
2013293,Kaze tachinu,5579,2013,3
1798709,Her,4860,2013,2
2220408,Vai que da Certo,4126,2013,1
2319580,"Grand Seduction, The",5589,2013,1
1538403,"Mortal Instruments: City of Bones, The",4509,2013,3
2585078,Summer League,4514,2013,3
1931435,"Big Wedding, The",4145,2013,3
1327773,Lee Daniels&#39; The Butler,4522,2013,3
2651924,"Hit Girl, The",4166,2013,3
2244901,I Give it a Year,5268,2013,3
2113681,"100-Year-Old Man Who Climbed Out the Window and Disappeared, The",5272,2013,1
1800241,American Hustle,4911,2013,3
1411250,Riddick,4543,2013,0
2332579,Crystal Fairy &amp; the Magical Cactus and 2012,4924,2013,3
2333804,"Zero Theorem, The",5647,2013,0
3106846,Gabrielle,5652,2013,3
1711425,21 &amp; Over,4194,2013,1
1229340,Anchorman 2: The Legend Continues,5309,2013,3
2166616,Wrong Cops,5670,2013,1
1426329,Lovelace,4583,2013,3
2023587,Mama,3853,2013,3
1588173,Warm Bodies,3862,2013,2
2094877,Haute Cuisine,4603,2013,3
2457282,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,4980,2013,3
2404311,"Family, The",4607,2013,3
1335975,47 Ronin,4989,2013,2
2288044,300 Worte Deutsch,5707,2013,3
2312890,Afternoon Delight,4619,2013,3
2818348,Saige Paints the Sky,4627,2013,3
2209418,Before Midnight,4272,2013,3
2101473,"Physician, The",5011,2013,1
1545754,Are You Here,5727,2013,3
1702439,Safe Haven,3911,2013,3
1905040,Devil&#39;s Pass,5015,2013,3
1559547,Beautiful Creatures,3915,2013,3
2304771,Mandela: Long Walk to Freedom,5023,2013,1
2364975,Vi ar bast!,4647,2013,3
1939659,Carrie,3923,2013,3
2002718,Machete Kills,4651,2013,3
2027140,L&#39;ecume des jours,4294,2013,3
1454468,Gravity,4655,2013,0
2284766,Mary and Martha,4306,2013,3
0765446,Escape from Planet Earth,3949,2013,3
1535109,Captain Phillips,4677,2013,1
1450321,Filth,4681,2013,1
2058107,"Railway Man, The",5062,2013,0
2066133,"Wine of Summer, The",4715,2013,3
2792728,Karlek deluxe,5093,2013,3
0790628,"Incredible Burt Wonderstone, The",3996,2013,1
2403029,"Starving Games, The",5111,2013,3
2193215,"Counselor, The",4740,2013,3
3103576,L&#39;amour est un crime parfait,5119,2013,2
1731141,Ender&#39;s Game,4753,2013,2
2429074,G.B.F.,5480,2013,3
3448098,Beltracchi: The Art of Forgery,5142,2013,1
2395385,+1,5150,2013,3
2017038,All is Lost,4777,2013,0
2390361,Enough Said,4781,2013,3
2191701,Grown Ups 2,4419,2013,2
1951216,"Look of Love, The",5162,2013,3
2499414,Best Night Ever,5520,2013,3
2334649,Fruitvale Station,4436,2013,3
1913178,"Crown and the Dragon, The",4440,2013,3
2042568,Inside Llewyn Davis,4814,2013,1
2289920,Justice Is Mind,5537,2013,3
1464191,Decoding Annie Parker,5541,2013,3
2396566,20 Feet from Stardom,4456,2013,3
2387433,Dark Skies,4462,2013,2
2523600,Viva la liberta,5203,2013,1
2844798,Feher isten,6219,2014,3
2936470,Electricity,6951,2014,3
3386954,"Gabby Douglas Story, The",7314,2014,1
2027231,Perfect Sisters,7692,2014,3
1971325,Automata,5892,2014,1
3499048,Gueros,6258,2014,2
2675914,Kraftidioten,5900,2014,1
2908856,My Old Lady,6266,2014,3
2593224,In the Courtyard,6642,2014,3
2505294,Ask Me Anything,6646,2014,3
3104930,Da Sweet Blood of Jesus,7730,2014,3
3283556,Land Ho!,7007,2014,3
1100089,Foxcatcher,5942,2014,1
1724965,Innocence,6668,2014,3
3804984,Mike and I,6307,2014,1
1911658,Penguins of Madagascar,5950,2014,0
3344922,Hungry Hearts,6672,2014,2
2933544,5 Flights Up,7036,2014,3
3395184,Spring,6690,2014,0
2180411,Into the Woods,6000,2014,3
1384925,Ardor,7086,2014,0
3253930,La isla minima,6370,2014,2
3457734,Fort Tilden,7459,2014,1
3077108,Appropriate Behavior,6032,2014,3
2326554,A Girl Walks Home Alone at Night,6036,2014,3
2123146,Angry Video Game Nerd: The Movie,6400,2014,3
4056574,Agatha Raisin: The Quiche of Death,6040,2014,3
2884206,I Origins,6045,2014,3
3576084,Zero Motivation,6050,2014,3
1767372,She&#39;s Funny That Way,6413,2014,3
2808680,Ei Kiitos,6054,2014,2
3318220,Jongens,7133,2014,1
2626350,Step Up All In,6421,2014,2
3149038,A Brilliant Young Mind,6425,2014,1
3316960,Still Alice,6066,2014,3
2784512,Zombeavers,6091,2014,3
3086442,"Ich seh, Ich seh",6459,2014,0
2802144,Kingsman: The Secret Service,6108,2014,3
2316801,La belle et la bete,7575,2014,3
2340650,East Side Sushi,6491,2014,3
3294200,"Falling, The",6499,2014,3
3184934,Une nouvelle amie,6147,2014,2
4800178,Verden venter,7226,2014,3
2267998,Gone Girl,5801,2014,3
1126590,Big Eyes,6159,2014,3
2106529,Lust for Love,6524,2014,3
2535470,Wyrmwood: Road of the Dead,6528,2014,3
2011159,No Good Deed,5813,2014,3
2397535,Predestination,6172,2014,3
3125324,Beyond the Lights,5817,2014,3
2693664,Young Ones,7254,2014,1
3570168,Dyke Hard,6180,2014,3
1638002,"Love, Rosie",6188,2014,3
1872194,"Judge, The",5838,2014,2
3720802,Mange tes morts,5847,2014,0
2473682,Paranormal Activity: The Marked Ones,5219,2014,2
3416742,What We Do in the Shadows,5597,2014,1
1646971,How to Train Your Dragon 2,5618,2014,1
3074694,Flowers in the Attic,5263,2014,3
2975578,"Purge: Anarchy, The",5642,2014,3
2294449,22 Jump St,5663,2014,2
1840309,Divergent,5308,2014,3
3307774,Alpha House,5668,2014,2
2357291,Rio 2,5340,2014,3
1924435,Let&#39;s Be Cops,5702,2014,0
1959490,Noah,5348,2014,3
1355630,If I Stay,5722,2014,3
3992752,Women Aren&#39;t Funny,5726,2014,3
3504048,Housebound,5730,2014,3
1600196,"Drop, The",5734,2014,1
2717860,"Riot Club, The",5766,2014,1
3152098,Mega Shark vs. Mecha Shark,5418,2014,3
2223990,Draft Day,5442,2014,2
3638604,Hard Corner: Le Film,5450,2014,1
3457342,Nosferatu In Love,5458,2014,0
0831387,Godzilla,5466,2014,2
1686821,Vampire Academy,5135,2014,3
2004420,Neighbors,5487,2014,3
1976000,"Two Faces of January, The",5495,2014,3
2832470,Dead Snow 2,5149,2014,3
1877832,X-Men: Days of Future Past,5499,2014,1
3186838,Fields of the Dead,5157,2014,3
2095649,Grace of Monaco,5515,2014,3
2212008,"Bag Man, The",5540,2014,1
3504064,Barbie: The Pearl Princess,5194,2014,3
2412568,Ragamuffin,5553,2014,2
2713180,Fury,5862,2014,1
2955096,Happy Christmas,5870,2014,3
2390237,Cuban Fury,6230,2014,1
3263732,Primero De Enero,6958,2014,3
2872718,Nightcrawler,5887,2014,3
3284618,Pane e burlesque,6247,2014,3
2474024,"Last Five Years, The",6252,2014,1
3832158,Der Kleine Medicus - Geheimnisvolle Mission im Korper,5899,2014,3
3390572,Haider,7713,2014,2
2494384,Aloft,6994,2014,3
4114744,Unutursam F&#305;s&#305;lda,5924,2014,2
2084970,"Imitation Game, The",5941,2014,2
2465140,"Single Moms Club, The",5953,2014,3
3334794,About a Girl,5957,2014,3
2305051,Wild,5971,2014,3
3139086,Batman: Assault on Arkham,6341,2014,3
3748076,"Damned Thing, The",7064,2014,1
4211680,I Call It Love,7429,2014,0
1823664,Annie,6003,2014,3
3612616,Mommy,6007,2014,3
2321549,"Babadook, The",6011,2014,3
3062976,Learning to Drive,6373,2014,3
1528100,Exodus: Gods and Kings,6019,2014,2
4299406,A Noite da Virada,6023,2014,3
1969062,Infinitely Polar Bear,6385,2014,3
1361318,Good People,6035,2014,3
2494280,Stretch,6765,2014,1
2737050,"Two Days, One NIght",6053,2014,3
3696086,Golden Era,6773,2014,2
1552224,Outcast,6416,2014,3
1791681,Treehouse,6061,2014,3
2929690,Margarita with a Straw,7537,2014,3
3529612,River of Fundament,6813,2014,3
2436386,Project Almanac,6103,2014,3
2645188,"Quiet Hour, The",6831,2014,3
1684226,"Normal Heart, The",6124,2014,1
3546114,Anatomy of a Love Seen,7203,2014,3
3661798,Dohee-ya,6490,2014,3
3904770,Ventos de Agosto,7578,2014,3
3442006,Cake,6128,2014,3
3139072,Son of Batman,7208,2014,2
3729920,"Disappearance of Eleanor Rigby: Them, The",5780,2014,3
1706598,Every Secret Thing,6860,2014,3
2274604,Eat with Me,6864,2014,3
2872724,Out of the Dark,7594,2014,3
3235888,It Follows,6518,2014,3
2093990,El Ni&ntilde;o,6158,2014,1
3322940,Annabelle,5804,2014,3
3572132,Ju-on: Owari no hajimari,6885,2014,3
3387648,"Taking of Deborah Logan, The",6527,2014,3
3368814,My Father Must Die,6179,2014,3
3230162,Still the Water,6906,2014,3
2251281,Dark Was the Night,6552,2014,1
1121096,Seventh Son,6191,2014,3
1679276,"Rico, Oskar und die Tieferschatten",5837,2014,1
0900387,Suite francaise,6196,2014,3
3365778,Respire,7275,2014,3
1780798,Clown,7280,2014,3
2262227,"Book of Life, The",5850,2014,3
3515892,"Pa Boys, The",5214,2014,2
1418377,"I, Frankenstein",5218,2014,1
2103254,Tammy,5608,2014,3
1742334,Sabotage,5625,2014,3
3560546,Dead Girls,5633,2014,3
2872732,Lucy,5650,2014,3
3528906,Our RoboCop Remake,5307,2014,3
2800240,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,5680,2014,3
3469518,Alles Inklusive,5327,2014,3
2751390,Life Of Riley,5689,2014,2
2369135,Need for Speed,5693,2014,1
1626146,Hector and the Search for Happiness,5701,2014,1
2333784,"Expendables 3, The",5705,2014,0
2247476,When the Game Stands Tall,5709,2014,1
1843866,Captain America: The Winter Soldier,5351,2014,3
1972571,A Most Wanted Man,5713,2014,2
0458481,Sin City: A Dame to Kill For,5717,2014,1
2473602,Get On Up,5721,2014,2
2402157,"November Man, The",5729,2014,1
2870612,As Above So Below,5733,2014,3
3014666,Moms&#39; Night Out,5737,2014,3
2800038,Atlas Shrugged: Who Is John Galt?,5745,2014,3
2231489,Saint Seiya: Legend of Sanctuary,5749,2014,2
2141751,God Help the Girl,5753,2014,3
1441395,Under the Skin,5397,2014,0
2209764,Transcendence,5405,2014,1
